Date,Start_Hour,End_Hour,Source,Day_of_Year,Day_Name,Season,Production
12/16/2024,10,11,Wind,351.0,Monday,Winter,7735
02/27/2028,18,19,Solar,205.0,Thursday,,-100
5/30/2021,20,21,Wind,150.0,Sunday,Spring,3606
1/28/2023,20,21,Wind,28.0,Saturday,Winter,3066
11/28/2020,4,5,Wind,333.0,Saturday,Fall,3659
5/19/2022,2,3,Wind,139.0,Thursday,Spring,4815
1/23/2023,12,13,Wind,23.0,Monday,Winter,7331
1/21/2023,4,5,Wind,21.0,Saturday,Winter,7168
7/11/2025,1,2,Wind,192.0,Friday,Summer,4862
5/18/2025,7,8,Wind,138.0,Sunday,Spring,3318
7/4/2020,20,21,Wind,186.0,Saturday,Summer,7973
10/23/2024,0,1,Wind,297.0,Wednesday,Fall,1780
2/9/2024,4,5,Wind,40.0,Friday,Winter,16307
7/7/2021,2,3,Wind,188.0,Wednesday,Summer,4008
8/11/2023,7,8,Wind,223.0,Friday,Summer,1918
11/2/2022,5,6,Wind,306.0,Wednesday,Fall,6705
11/11/2025,21,22,Wind,315.0,Tuesday,Fall,14313
5/14/2021,12,13,Wind,134.0,Friday,Spring,7647
6/19/2023,7,8,Wind,170.0,Monday,Summer,1807
2/28/2024,6,7,Wind,59.0,Wednesday,Winter,2370
7/27/2025,4,5,Wind,208.0,Sunday,Summer,1887
1/3/2024,18,19,Wind,3.0,Wednesday,Winter,18044
10/15/2023,3,4,Wind,288.0,Sunday,Fall,2777
4/14/2020,18,19,Wind,105.0,Tuesday,Spring,6515
2/24/2024,6,7,Wind,55.0,Saturday,Winter,7785
9/16/2021,10,11,Solar,259.0,Thursday,Fall,1635
5/11/2025,10,11,Solar,131.0,Sunday,Spring,3050
11/10/2024,4,5,Wind,315.0,Sunday,Fall,728
10/16/2022,7,8,Wind,289.0,Sunday,Fall,2775
6/26/2023,13,14,Solar,177.0,Monday,Summer,10406
6/24/2025,1,2,Wind,175.0,Tuesday,Summer,2704
2/15/2021,9,10,Wind,46.0,Monday,Winter,11289
6/6/2022,5,6,Wind,157.0,Monday,Summer,1806
8/26/2022,5,6,Wind,238.0,Friday,Summer,3140
4/17/2025,21,22,Wind,107.0,Thursday,Spring,40000
3/22/2024,10,11,Solar,82.0,Friday,Spring,40000
5/21/2020,0,1,Wind,142.0,Thursday,Spring,2748
6/29/2023,5,6,Wind,180.0,Thursday,Summer,748
6/23/2023,11,12,Solar,174.0,Friday,Summer,7189
6/2/2021,6,7,Wind,153.0,Wednesday,Summer,3681
6/8/2022,14,15,xyz,159.0,Wednesday,Summer,
1/21/2022,13,14,Solar,21.0,Friday,Winter,6900
9/14/2021,6,7,Wind,257.0,Tuesday,Fall,2764
12/23/2024,22,23,Wind,358.0,Monday,Winter,4916
6/20/2022,2,3,Wind,171.0,Monday,Summer,5728
02/27/2028,xyz,5,Wind,159.0,Friday,,-100
2/19/2023,9,10,Wind,50.0,Sunday,Winter,5578
3/3/2025,11,12,Solar,62.0,Monday,Spring,8311
10/14/2023,11,12,Solar,287.0,Saturday,Fall,5525
2/19/2022,22,23,Wind,50.0,Saturday,Winter,13745
3/22/2023,,15,Wind,81.0,Wednesday,Spring,xyz
3/8/2023,9,10,Wind,67.0,Wednesday,Spring,13908
02/27/2028,10,11,Solar,120.0,Saturday,Spring,40000
9/12/2022,18,19,Wind,255.0,Monday,Fall,2581
8/16/2025,4,5,Wind,228.0,Saturday,Summer,7037
7/23/2024,21,22,Wind,205.0,Tuesday,Summer,2927
2/6/2020,21,22,Wind,37.0,Thursday,Winter,5819
12/17/2021,9,10,Wind,351.0,Friday,Winter,7522
4/15/2022,22,23,Wind,105.0,Friday,Spring,5750
3/25/2021,23,0,Wind,84.0,Thursday,Spring,2424
1/13/2022,7,8,Wind,13.0,Thursday,Winter,2614
9/19/2020,5,6,Wind,263.0,Saturday,Fall,4265
7/20/2023,22,23,Wind,201.0,Thursday,Summer,2071
5/5/2022,3,4,Wind,125.0,Thursday,Spring,2050
12/31/2021,6,7,Wind,365.0,Friday,Winter,5824
5/15/2024,3,4,Wind,136.0,Wednesday,Spring,2598
6/7/2025,5,6,Wind,158.0,Saturday,Summer,7229
9/7/2022,12,13,Solar,250.0,Wednesday,Fall,40000
4/15/2022,4,5,Wind,105.0,Friday,Spring,1294
10/2/2021,16,17,Wind,275.0,Saturday,Fall,14843
1/6/2023,5,6,Wind,6.0,Friday,Winter,7744
3/4/2024,6,7,Wind,64.0,Monday,Spring,3881
8/19/2024,15,16,Solar,232.0,Monday,Summer,9088
6/11/2020,20,21,Wind,163.0,Thursday,Summer,3414
12/10/2022,14,15,Solar,344.0,Saturday,Winter,3935
7/9/2020,19,20,Wind,191.0,Thursday,Summer,4573
2/12/2020,23,0,Wind,43.0,Wednesday,Winter,5618
02/27/2028,xyz,17,Solar,176.0,Sunday,Summer,40000
5/29/2023,5,6,Wind,149.0,Monday,Spring,8702
9/30/2022,10,11,Solar,273.0,Friday,Fall,4255
8/12/2023,8,xyz,Wind,xyz,Saturday,Summer,2514
3/19/2024,21,22,Wind,79.0,Tuesday,Spring,1227
12/12/2024,7,8,Wind,347.0,Thursday,xyz,3380
12/24/2023,10,11,Wind,358.0,Sunday,Winter,17796
4/26/2024,13,14,Solar,117.0,Friday,Spring,6436
11/23/2022,20,21,Wind,327.0,Wednesday,Fall,12891
5/3/2020,16,17,Solar,124.0,Sunday,Spring,4316
7/29/2021,8,9,Wind,210.0,Thursday,Summer,3787
10/5/2020,19,20,Wind,279.0,Monday,Fall,9449
11/18/2024,7,8,Wind,323.0,Monday,Fall,9481
7/7/2024,19,20,Wind,189.0,Sunday,Summer,xyz
5/29/2025,3,4,Wind,149.0,Thursday,Spring,2576
12/30/2021,22,23,Wind,364.0,Thursday,Winter,5452
8/28/2023,21,22,Wind,240.0,Monday,Summer,3213
3/27/2020,18,19,Wind,87.0,Friday,Spring,2867
7/7/2023,13,14,Solar,188.0,Friday,Summer,10199
6/27/2025,11,12,Solar,178.0,Friday,Summer,9500
02/27/2028,2,xyz,Wind,110.0,Friday,Spring,-100
11/2/2021,17,18,Wind,306.0,Tuesday,Fall,
11/17/2023,7,8,Wind,321.0,Friday,Fall,4109
10/25/2022,2,3,Wind,298.0,Tuesday,Fall,5694
6/20/2025,11,12,Solar,171.0,Friday,Summer,10259
9/8/2021,5,6,Wind,251.0,Wednesday,Fall,5438
8/3/2020,20,21,Wind,216.0,Monday,Summer,4530
02/27/2028,23,0,Wind,82.0,Friday,,-100
10/19/2022,21,22,Wind,292.0,Wednesday,Fall,7426
7/17/2021,7,8,Wind,198.0,Saturday,Summer,2997
7/2/2021,23,0,Wind,183.0,Friday,Summer,1585
8/21/2023,1,2,Wind,233.0,Monday,Summer,2603
3/24/2022,16,17,Solar,83.0,Thursday,Spring,4803
8/20/2021,20,21,Wind,232.0,Friday,Summer,525
11/23/2023,8,9,Wind,327.0,Thursday,Fall,3718
6/22/2022,23,0,Wind,173.0,Wednesday,Summer,1640
4/16/2022,20,,Wind,106.0,Saturday,Spring,6001
02/27/2028,4,5,xyz,254.0,Sunday,Fall,-100
6/15/2020,19,20,Wind,167.0,Monday,Summer,3068
5/16/2025,23,0,Wind,136.0,Friday,Spring,8373
6/17/2020,20,21,Wind,169.0,Wednesday,Summer,1500
6/22/2022,10,11,Solar,173.0,Wednesday,Summer,4827
6/21/2024,21,22,Wind,173.0,Friday,Summer,4798
2/22/2022,21,22,Wind,53.0,Tuesday,Winter,8837
4/17/2022,16,17,Solar,107.0,Sunday,Spring,7694
4/18/2021,11,12,Solar,108.0,Sunday,Spring,5661
8/3/2021,0,1,Wind,215.0,Tuesday,Summer,930
02/27/2028,14,15,Wind,330.0,xyz,Fall,-100
7/2/2023,8,9,Wind,183.0,Sunday,Summer,2882
3/12/2020,3,4,Wind,72.0,Thursday,Spring,10434
1/12/2022,7,8,Wind,12.0,Wednesday,Winter,2263
3/12/2020,6,7,Wind,72.0,Thursday,Spring,9223
3/29/2025,16,17,Wind,88.0,Saturday,Spring,11249
4/13/2021,5,6,Wind,103.0,Tuesday,Spring,2747
12/12/2021,15,16,Wind,346.0,Sunday,Winter,3406
9/18/2023,5,6,Wind,261.0,Monday,Fall,6373
12/14/2022,15,16,Wind,348.0,Wednesday,Winter,2542
9/3/2024,2,3,Wind,247.0,Tuesday,Fall,513
4/3/2024,11,12,Wind,94.0,Wednesday,Spring,15839
10/1/2021,22,23,Wind,274.0,Friday,Fall,4034
8/8/2023,10,11,Solar,220.0,Tuesday,Summer,7019
11/30/2023,0,1,Wind,334.0,Thursday,Fall,2128
02/27/2028,xyz,10,Wind,4.0,Saturday,Winter,-100
02/27/2028,11,12,Solar,116.0,Saturday,Spring,-100
2/19/2021,8,9,Wind,50.0,Friday,Winter,6408
11/3/2025,18,19,Wind,307.0,Monday,Fall,8937
2/17/2023,3,4,Wind,48.0,Friday,Winter,7265
7/17/2023,12,13,Solar,198.0,Monday,Summer,9207
2/4/2024,23,0,Wind,35.0,Sunday,Winter,7222
8/31/2022,10,11,Solar,243.0,Wednesday,Summer,4337
8/7/2024,9,10,Solar,220.0,Wednesday,Summer,3763
12/20/2023,11,12,Wind,354.0,Wednesday,Winter,9752
4/17/2024,14,15,Wind,108.0,Wednesday,Spring,13351
7/20/2025,1,2,Wind,201.0,Sunday,Summer,4506
5/26/2025,14,15,Solar,146.0,Monday,Spring,6702
9/24/2023,10,11,Solar,267.0,Sunday,Fall,7784
6/1/2024,5,6,Wind,153.0,Saturday,Summer,5758
11/10/2025,13,14,Wind,314.0,Monday,Fall,12666
6/6/2024,14,15,Solar,158.0,Thursday,Summer,8522
5/12/2022,,11,Solar,132.0,Thursday,Spring,40000
12/22/2023,19,20,Wind,356.0,Friday,Winter,15656
7/15/2020,18,19,Wind,197.0,Wednesday,Summer,3632
3/18/2025,15,16,Wind,77.0,Tuesday,Spring,14023
6/4/2025,16,xyz,xyz,155.0,Wednesday,Summer,8625
4/11/2024,15,16,Solar,102.0,Thursday,Spring,7830
10/2/2023,1,2,Wind,275.0,Monday,Fall,2511
9/22/2023,22,23,Wind,265.0,Friday,Fall,6457
6/25/2021,18,19,Solar,176.0,Friday,Summer,3314
9/29/2021,13,xyz,Wind,272.0,xyz,Fall,40000
5/22/2022,2,3,Wind,142.0,Sunday,Spring,2963
12/9/2022,14,15,Wind,343.0,Friday,Winter,3163
3/4/2023,18,19,Wind,63.0,Saturday,Spring,3131
1/25/2021,16,17,Wind,25.0,Monday,Winter,4070
7/30/2025,3,4,Wind,211.0,Wednesday,Summer,1452
3/20/2024,20,21,Wind,80.0,Wednesday,Spring,1807
5/11/2025,12,13,Solar,131.0,Sunday,Spring,3967
4/6/2020,3,4,Wind,97.0,Monday,Spring,8031
7/11/2022,15,16,Solar,192.0,Monday,Summer,8839
7/8/2023,18,19,Solar,189.0,Saturday,Summer,4324
02/27/2028,16,17,Solar,120.0,Saturday,Spring,-100
9/9/2025,5,6,Wind,252.0,Tuesday,Fall,1712
8/26/2021,4,5,Wind,238.0,Thursday,Summer,2542
8/13/2024,5,6,Wind,226.0,Tuesday,Summer,1209
1/19/2020,2,3,Wind,19.0,Sunday,Winter,4247
02/27/2028,12,13,Wind,270.0,Tuesday,Fall,-100
11/18/2023,18,19,Wind,322.0,Saturday,Fall,12524
5/18/2021,14,15,Wind,138.0,Tuesday,Spring,5821
12/29/2022,4,5,Wind,xyz,Thursday,Winter,11261
02/27/2028,10,11,Solar,204.0,Wednesday,Summer,-100
7/28/2020,19,20,Wind,210.0,Tuesday,Summer,5024
7/26/2021,4,5,Wind,207.0,Monday,Summer,1922
4/13/2021,1,2,Wind,103.0,Tuesday,Spring,1796
4/7/2023,19,20,Wind,97.0,Friday,Spring,3276
10/15/2020,11,12,Wind,289.0,Thursday,Fall,6069
8/16/2021,2,3,Wind,228.0,Monday,Summer,4074
12/17/2020,7,8,Wind,352.0,Thursday,Winter,5368
3/6/2023,6,7,Wind,65.0,Monday,Spring,1479
02/27/2028,15,16,xyz,135.0,Sunday,Spring,-100
6/1/2021,20,21,Wind,152.0,Tuesday,Summer,3220
8/26/2025,4,5,Wind,238.0,Tuesday,Summer,4080
7/30/2023,11,12,Wind,211.0,Sunday,Summer,8461
5/20/2023,13,14,Wind,140.0,Saturday,Spring,11018
6/29/2021,16,17,Solar,180.0,Tuesday,Summer,5193
11/1/2022,20,21,Wind,305.0,Tuesday,Fall,12061
6/19/2025,5,6,Wind,170.0,Thursday,Summer,4974
6/12/2023,19,,Wind,163.0,Monday,xyz,3168
9/5/2020,2,3,Wind,249.0,Saturday,,2313
9/30/2024,14,15,Wind,274.0,Monday,Fall,17990
5/16/2020,20,21,Wind,137.0,Saturday,Spring,3193
7/31/2022,19,20,Wind,212.0,Sunday,Summer,5209
8/28/2023,5,6,Wind,xyz,Monday,Summer,2801
6/19/2024,12,13,Solar,171.0,Wednesday,Summer,10246
3/29/2020,6,7,Wind,89.0,Sunday,Spring,11027
2/27/2020,18,19,Wind,58.0,Thursday,Winter,10596
2/28/2022,18,19,Wind,59.0,Monday,xyz,2179
6/7/2025,4,5,Wind,158.0,Saturday,Summer,6797
1/28/2022,1,2,Wind,28.0,Friday,xyz,2439
12/16/2023,18,19,Wind,350.0,Saturday,Winter,2464
xyz,16,17,Solar,211.0,Wednesday,Summer,40000
5/7/2024,7,8,Wind,128.0,Tuesday,Spring,2974
9/4/2025,13,14,Wind,247.0,Thursday,Fall,14863
9/24/2024,12,13,Wind,268.0,Tuesday,Fall,12247
7/11/2022,23,0,Wind,192.0,Monday,Summer,4311
3/17/2025,0,1,Wind,76.0,Monday,Spring,5188
7/19/2021,17,18,Wind,200.0,Monday,Summer,7420
7/15/2021,6,7,Wind,196.0,Thursday,Summer,7253
7/20/2025,4,5,Wind,201.0,Sunday,Summer,4069
8/5/2022,4,5,Wind,217.0,Friday,Summer,2957
6/8/2025,7,8,Wind,159.0,Sunday,Summer,8306
2/15/2025,15,16,Solar,46.0,Saturday,Winter,7084
1/27/2024,9,10,Wind,27.0,Saturday,Winter,4715
5/30/2022,2,3,Wind,150.0,Monday,Spring,4110
9/17/2022,17,18,Wind,260.0,Saturday,Fall,8890
02/27/2028,0,1,Wind,107.0,,Spring,-100
8/18/2022,2,3,Wind,230.0,Thursday,Summer,1182
02/27/2028,6,7,Wind,xyz,Monday,Fall,-100
4/7/2024,23,0,Wind,98.0,Sunday,Spring,4677
9/14/2025,18,19,Wind,257.0,Sunday,Fall,13786
12/12/2024,21,22,Wind,347.0,Thursday,Winter,3531
10/13/2022,12,13,Wind,286.0,Thursday,Fall,40000
6/15/2023,19,20,Wind,166.0,Thursday,Summer,3676
7/4/2021,23,0,Wind,185.0,Sunday,Summer,2638
5/13/2023,10,11,Solar,,Saturday,Spring,40000
2/10/2022,6,7,Wind,41.0,Thursday,Winter,5360
3/17/2022,0,1,Wind,76.0,Thursday,Spring,5222
8/31/2025,20,21,Wind,243.0,Sunday,Summer,3822
9/5/2024,11,12,Solar,249.0,Thursday,Fall,7606
02/27/2028,13,14,Solar,122.0,Sunday,Spring,-100
11/21/2021,13,14,Wind,325.0,Sunday,Fall,3948
9/18/2022,0,1,Wind,261.0,Sunday,Fall,3466
8/7/2025,18,19,Solar,219.0,Thursday,Summer,5653
2/13/2025,20,21,Wind,44.0,Thursday,Winter,4432
7/6/2022,3,4,Wind,187.0,Wednesday,Summer,3439
7/19/2024,3,4,Wind,201.0,Friday,Summer,1551
7/21/2023,23,0,Wind,202.0,Friday,Summer,3035
6/18/2020,19,20,Wind,170.0,Thursday,Summer,3276
3/13/2023,16,17,Wind,72.0,Monday,Spring,16408
8/18/2020,21,22,Wind,231.0,Tuesday,Summer,697
8/1/2024,19,20,Wind,214.0,Thursday,Summer,4264
1/17/2024,20,21,Wind,17.0,Wednesday,Winter,7330
12/21/2020,1,2,Wind,356.0,Monday,Winter,6095
02/27/2028,21,22,Wind,3.0,Friday,Winter,-100
6/20/2025,12,13,Solar,171.0,Friday,Summer,11247
5/9/2021,0,1,Wind,129.0,Sunday,Spring,6909
10/23/2023,12,13,Wind,296.0,Monday,Fall,9170
3/10/2024,11,12,Solar,70.0,Sunday,Spring,4489
8/27/2020,15,16,Wind,240.0,Thursday,Summer,7459
4/23/2023,20,21,Wind,113.0,Sunday,Spring,10214
4/27/2022,14,15,Solar,117.0,Wednesday,Spring,9731
1/5/2025,15,16,Wind,5.0,Sunday,Winter,19348
10/22/2024,14,15,Solar,296.0,Tuesday,Fall,5151
8/18/2025,14,15,Solar,230.0,Monday,Summer,8983
8/2/2021,3,4,Wind,214.0,Monday,Summer,1116
3/14/2022,21,22,Wind,73.0,Monday,Spring,6052
6/7/2023,23,0,Wind,158.0,Wednesday,Summer,5602
11/18/2021,5,6,Wind,322.0,Thursday,Fall,1363
12/19/2023,8,9,Wind,353.0,Tuesday,Winter,8095
8/30/2021,21,22,Wind,242.0,Monday,Summer,5261
8/8/2021,21,22,Wind,220.0,Sunday,Summer,3163
12/31/2024,16,17,Wind,366.0,Tuesday,Winter,8495
9/6/2023,22,23,Wind,249.0,Wednesday,Fall,3137
11/8/2022,20,21,Wind,312.0,Tuesday,Fall,11901
1/12/2020,xyz,7,Wind,xyz,Sunday,Winter,7023
4/13/2021,18,19,Wind,103.0,Tuesday,Spring,4444
10/29/2020,13,14,Wind,303.0,Thursday,Fall,8549
9/14/2024,13,14,Solar,258.0,Saturday,Fall,10425
12/18/2023,4,5,Wind,352.0,Monday,Winter,1948
12/12/2021,22,23,Wind,346.0,Sunday,Winter,1910
3/13/2023,23,0,Wind,72.0,Monday,Spring,15758
5/19/2022,10,11,Wind,139.0,Thursday,Spring,7130
02/27/2028,2,3,Wind,165.0,Saturday,Summer,-100
8/3/2024,5,6,Wind,216.0,Saturday,Summer,3203
3/19/2024,1,2,Wind,79.0,Tuesday,Spring,1178
5/16/2022,8,9,Wind,136.0,Monday,Spring,5803
7/14/2021,11,12,Wind,195.0,Wednesday,Summer,8011
5/24/2020,5,6,Wind,145.0,Sunday,Spring,3046
9/19/2022,18,19,Wind,262.0,Monday,Fall,4643
02/27/2028,6,7,Wind,220.0,Friday,xyz,-100
1/10/2020,22,23,Wind,10.0,Friday,Winter,1571
6/6/2021,14,15,Solar,157.0,Sunday,Summer,5111
1/29/2020,6,7,Wind,29.0,Wednesday,Winter,7788
12/21/2022,12,13,Wind,355.0,Wednesday,Winter,10235
7/12/2022,6,7,Wind,193.0,Tuesday,Summer,2572
6/28/2024,4,5,Wind,180.0,Friday,Summer,3214
4/2/2021,19,20,Wind,92.0,Friday,Spring,11290
10/4/2020,17,18,Wind,278.0,Sunday,Fall,11028
11/3/2024,3,4,Wind,308.0,Sunday,Fall,3106
1/14/2024,13,14,Solar,14.0,Sunday,Winter,3639
1/23/2020,1,2,Wind,23.0,Thursday,Winter,6776
8/16/2023,13,14,Solar,228.0,Wednesday,Summer,6675
02/27/2028,8,9,Wind,xyz,Friday,Summer,-100
5/5/2022,10,11,Solar,125.0,Thursday,Spring,4537
5/7/2025,22,23,Wind,127.0,Wednesday,Spring,5970
1/26/2020,9,10,Wind,26.0,Sunday,Winter,3118
8/2/2022,12,13,Solar,214.0,Tuesday,Summer,6726
8/29/2021,7,8,xyz,241.0,Sunday,Summer,3373
3/31/2025,6,7,Wind,90.0,Monday,Spring,5157
11/3/2021,2,3,Wind,307.0,Wednesday,Fall,3878
10/14/2021,22,23,Wind,287.0,Thursday,Fall,1373
5/20/2023,11,12,Wind,140.0,Saturday,Spring,10266
6/29/2022,17,18,Solar,180.0,Wednesday,Summer,5001
02/27/2028,15,16,Wind,112.0,Sunday,Spring,-100
11/14/2025,5,6,Wind,318.0,Friday,Fall,12444
3/7/2023,22,23,Wind,66.0,Tuesday,Spring,6916
6/26/2024,18,19,Solar,178.0,Wednesday,Summer,4295
5/19/2020,14,15,Solar,140.0,Tuesday,Spring,5795
1/7/2025,22,23,Wind,7.0,Tuesday,Winter,6904
2/22/2020,18,19,Wind,53.0,Saturday,Winter,8683
10/23/2021,14,15,Solar,296.0,Saturday,Fall,5243
10/24/2023,18,19,Wind,297.0,Tuesday,Fall,3772
6/22/2023,14,15,Wind,173.0,Thursday,Summer,9306
1/19/2023,2,3,Wind,19.0,Thursday,Winter,3478
8/29/2021,13,14,Solar,241.0,Sunday,Summer,7380
7/14/2022,21,22,Wind,195.0,Thursday,Summer,5239
4/20/2024,23,0,Wind,111.0,Saturday,Spring,6161
2/11/2023,8,9,Wind,42.0,Saturday,Winter,2391
1/29/2023,16,17,Wind,29.0,Sunday,Winter,2807
6/13/2021,14,15,Solar,164.0,Sunday,Summer,5069
11/14/2022,12,13,Wind,318.0,Monday,Fall,4986
3/23/2021,3,4,Wind,82.0,Tuesday,Spring,2297
5/9/2020,5,6,Wind,130.0,Saturday,Spring,1685
8/29/2023,17,18,Solar,241.0,Tuesday,Summer,5120
6/5/2024,18,19,Solar,157.0,Wednesday,Summer,6522
10/26/2021,19,20,Wind,299.0,Tuesday,Fall,3013
xyz,0,1,Wind,13.0,Saturday,,2503
12/9/2022,20,21,Wind,343.0,Friday,Winter,2064
1/22/2021,16,17,Wind,22.0,Friday,Winter,3696
10/21/2021,8,xyz,xyz,294.0,Thursday,Fall,11321
4/7/2022,12,13,Wind,97.0,Thursday,Spring,17815
8/29/2021,1,2,Wind,241.0,Sunday,Summer,4508
10/10/2025,13,14,Solar,283.0,Friday,Fall,9343
12/9/2021,12,13,xyz,343.0,Thursday,Winter,40000
3/11/2020,15,16,Wind,71.0,Wednesday,Spring,11361
4/14/2025,14,15,Solar,104.0,Monday,Spring,9083
6/12/2022,10,11,Solar,163.0,Sunday,Summer,4684
10/22/2025,13,14,Solar,295.0,Wednesday,Fall,7336
1/1/2023,1,2,Wind,1.0,Sunday,Winter,11283
4/16/2023,5,6,Wind,106.0,Sunday,Spring,5054
4/9/2023,0,1,Wind,99.0,Sunday,Spring,4433
1/23/2023,5,6,Wind,23.0,Monday,Winter,4215
3/30/2021,11,12,Solar,89.0,Tuesday,Spring,4810
8/20/2022,12,13,Solar,232.0,Saturday,Summer,6090
4/4/2023,15,16,,94.0,Tuesday,Spring,10833
02/27/2028,7,8,Wind,8.0,Friday,Winter,-100
02/27/2028,20,21,Wind,50.0,Wednesday,Winter,-100
7/3/2020,23,0,Wind,185.0,Friday,Summer,2522
9/8/2025,1,2,Wind,251.0,Monday,Fall,3247
6/8/2025,23,0,Wind,159.0,Sunday,Summer,2194
8/11/2022,21,22,Wind,223.0,Thursday,Summer,4852
10/11/2021,16,17,Solar,284.0,Monday,Fall,5672
5/10/2024,14,15,Solar,131.0,Friday,Spring,11009
5/20/2023,6,7,Wind,140.0,Saturday,Spring,6415
9/17/2023,16,17,Wind,260.0,Sunday,Fall,5366
11/25/2023,13,14,Wind,329.0,Saturday,Fall,10661
02/27/2028,15,16,Wind,79.0,Thursday,Spring,-100
10/29/2022,11,12,Wind,302.0,Saturday,Fall,9396
8/6/2023,18,19,,xyz,Sunday,Summer,40000
4/17/2023,13,14,Solar,107.0,Monday,Spring,10082
2/1/2020,2,3,Wind,32.0,Saturday,Winter,8897
8/22/2024,12,13,Solar,235.0,Thursday,Summer,7995
3/10/2022,3,4,Wind,69.0,Thursday,Spring,5858
9/7/2021,17,18,Wind,250.0,Tuesday,Fall,6012
8/27/2025,5,6,Wind,239.0,Wednesday,Summer,2086
2/14/2020,8,9,Wind,45.0,Friday,Winter,3683
02/27/2028,17,18,Wind,323.0,Monday,Fall,-100
7/27/2025,2,3,Wind,208.0,Sunday,Summer,2172
9/21/2025,1,2,Wind,264.0,Sunday,Fall,7088
5/4/2021,xyz,8,,xyz,Tuesday,Spring,13322
5/24/2021,18,19,Wind,144.0,Monday,Spring,12791
11/14/2021,3,4,Wind,318.0,Sunday,Fall,2421
8/14/2022,2,3,Wind,226.0,Sunday,Summer,4666
4/19/2020,0,1,Wind,110.0,Sunday,Spring,1476
4/7/2025,22,23,Wind,97.0,Monday,Spring,5598
10/1/2025,0,1,Wind,274.0,Wednesday,Fall,2823
8/1/2022,xyz,15,Solar,213.0,Monday,Summer,40000
3/7/2021,2,3,Wind,66.0,Sunday,Spring,2521
6/12/2023,23,0,Wind,163.0,Monday,Summer,2822
8/24/2025,10,11,Solar,236.0,Sunday,Summer,4112
2/24/2023,14,15,Wind,55.0,Friday,Winter,5858
1/13/2020,8,9,Wind,13.0,Monday,Winter,3845
10/26/2022,1,2,Wind,299.0,Wednesday,Fall,7207
10/25/2022,22,23,Wind,298.0,Tuesday,Fall,6592
10/15/2025,19,20,Wind,288.0,Wednesday,Fall,5080
8/23/2025,18,19,Solar,235.0,Saturday,Summer,5153
7/15/2024,15,16,Wind,197.0,Monday,Summer,10900
2/20/2024,1,,Wind,51.0,Tuesday,Winter,3775
10/26/2023,6,7,Wind,299.0,Thursday,Fall,5403
2/9/2024,19,20,Wind,40.0,Friday,Winter,9829
2/26/2021,10,11,Wind,57.0,Friday,Winter,3948
1/9/2024,12,13,Wind,9.0,Tuesday,Winter,7316
12/28/2023,20,21,Wind,362.0,Thursday,Winter,13984
4/28/2023,18,19,Wind,118.0,Friday,Spring,6113
6/2/2024,15,16,Wind,154.0,Sunday,Summer,5303
2/21/2022,3,4,Wind,52.0,Monday,Winter,14976
7/25/2024,9,10,Solar,207.0,Thursday,Summer,4811
12/22/2021,23,0,Wind,356.0,Wednesday,Winter,5802
10/24/2025,1,2,Wind,297.0,xyz,Fall,40000
3/18/2023,21,22,Wind,77.0,Saturday,Spring,4032
3/5/2025,17,18,Solar,64.0,Wednesday,Spring,3558
8/22/2021,6,7,Wind,234.0,Sunday,Summer,3212
3/21/2021,15,16,Wind,80.0,Sunday,Spring,8663
8/15/2024,3,4,Wind,228.0,Thursday,Summer,1492
2/21/2021,13,14,Wind,52.0,Sunday,Winter,8829
6/8/2021,10,11,Solar,159.0,Tuesday,Summer,4183
11/13/2021,4,5,Wind,317.0,Saturday,Fall,5812
11/10/2020,0,1,Wind,315.0,Tuesday,Fall,1153
3/21/2022,18,19,Wind,80.0,Monday,Spring,3512
6/20/2025,19,20,Wind,171.0,Friday,Summer,4544
10/4/2020,2,3,Wind,278.0,Sunday,Fall,8818
5/25/2022,22,23,Wind,145.0,Wednesday,Spring,5875
9/20/2025,18,19,Wind,263.0,Saturday,Fall,11616
11/26/2024,16,17,Wind,331.0,Tuesday,Fall,3695
02/27/2028,15,xyz,Solar,90.0,Saturday,Spring,-100
02/27/2028,21,22,Wind,280.0,Sunday,Fall,-100
2/4/2022,5,6,,35.0,Friday,xyz,6025
5/31/2022,0,1,Wind,151.0,Tuesday,Spring,2131
1/30/2022,10,11,Solar,30.0,Sunday,Winter,2888
02/27/2028,xyz,10,Wind,258.0,Wednesday,Fall,40000
12/2/2020,3,4,Wind,337.0,Wednesday,Winter,xyz
7/8/2023,3,4,Wind,189.0,Saturday,Summer,4740
12/6/2024,11,12,Wind,341.0,Friday,Winter,12425
5/14/2024,4,5,Wind,135.0,Tuesday,Spring,7995
5/19/2023,18,19,Wind,139.0,Friday,xyz,40000
5/24/2022,5,6,Wind,144.0,Tuesday,Spring,6008
4/11/2025,7,8,Wind,101.0,Friday,Spring,3644
02/27/2028,8,9,Wind,xyz,Friday,xyz,-100
3/5/2025,18,19,Wind,64.0,Wednesday,Spring,2008
02/27/2028,22,23,xyz,339.0,Sunday,Winter,-100
1/9/2021,9,10,Wind,9.0,Saturday,Winter,4051
4/26/2025,16,17,Wind,116.0,Saturday,Spring,4158
8/21/2022,17,18,Solar,233.0,Sunday,Summer,4032
1/18/2023,2,3,Wind,xyz,Wednesday,Winter,4661
1/8/2025,11,12,Wind,8.0,Wednesday,Winter,9828
7/11/2021,21,22,Wind,192.0,Sunday,Summer,868
